馻	餺
马	駌
驭	駍
驮	駑
驯	駔
驰	駓
驱	驅
驳	駁
驴	骽
驵	駔
驶	駛
驷	駟
驸	駙
驹	駒
驺	騶
驻	駐
驼	駝
驽	駑
驾	駕
驿	骯
骀	駘
骁	驍
骂	駡
骄	驕
骅	驊
骆	駱
骇	駭
骈	駢
骊	髉
骋	騡
验	驗
骏	騟
骐	騯
骑	騮
骒	騭
骓	騥
骖	驂
骗	騙
骘	騭
骚	騷
骛	騖
骜	驁
骝	騮
骞	騫
骟	騸
骠	驃
骡	騾
骢	驄
骤	骵
骥	髃
骧	骿
骴	髊
骼	胕
髂	胳
髅	髏
髋	髖
髌	髕
髏	髊
髡	髨
髭	頾
髯	髥
鬃	鬭
鬓	魒
魅	鬽
魇	魘
魉	魎
鱼	魚
鱿	魷
鲁	魯
鲂	魴
鲅	鮡
鲆	鮣
鲇	鮮
鲈	鱸
鲋	鮲
鲌	鮪
鲍	鮱
鲎	鱟
鲐	鮰
鲑	鮭
鲒	鮚
鲔	鮪
鲕	鮞
鲚	鱭
鲛	鮫
鲜	鮮
鲞	鮝
鲟	鱘
鲠	鯁
鲡	鱺
鲢	鰱
鲣	鰹
鲤	鯉
鲦	鰷
鲧	鯀
鲨	鯊
鲩	鯇
鲫	鯽
鲭	鯖
鲮	鰊
鲰	鰋
鲱	鰁
鲲	鰄
鲳	鰇
鲴	鯽
鲵	鰂
鲷	鯛
鲸	鰈
鲻	鯔
鲼	鱝
鲽	鰈
鲾	鰏
鳃	鰓
鳄	鰐
鳅	鰍
鳆	鰒
鳇	鰉
鳊	鯿
鳌	鰲
鳍	鰭
鳎	鰨
鳏	鰥
鳐	鰩
鳔	鱞
鳕	鱨
鳖	鱩
鳗	鰻
鳘	鰵
鳙	鱥
鳜	鱶
鳝	鱴
鳞	鱗
鳟	鱲
鳢	鱧
鳣	鱣
鸟	鴅
鸠	鴉
鸡	鶏
鸢	鴖
鸣	鴔
鸥	鷗
鸦	鴉
鸧	鷌
鸨	鴇
鸩	鴆
鸪	鴣
鸫	鶇
鸬	鹯
鸭	鴨
鸯	鴦
鸱	鴟
鸲	鴝
鸳	鴛
鸵	鴕
鸶	鷥
鸷	鷙
鸸	鴯
鸹	鴰
鸺	鵂
鸽	鴿
鸾	鸞
鸿	鴻
鹁	鵳
鹂	鹺
鹃	鵱
鹄	鵠
鹅	鵽
鹆	鵲
鹇	鷳
鹈	鵼
鹉	鵡
鹊	鵲
鹋	鶓
鹌	鵪
鹎	鵯
鹏	鵬
鹑	鶉
鹗	鶚
鹘	鷛
鹚	鷀
鹛	鷅
鹜	騖
鹞	鷂
鹣	鷜
鹤	鷔
鹦	鹷
鹧	鷓
鹨	鷚
鹩	鷯
鹪	鷦
鹫	鷲
鹬	鷸
鹭	鷺
鹱	鷛
鹳	鹸
鹾	鹺
麇	麕
麟	麐
麦	麥
麸	麩
黉	鼁
默	嘿
黛	黱
黥	剠
黩	黷
黪	黲
黾	黽
鼋	黿
鼌	鼂
鼍	鼉
鼓	皷
鼹	齜
齐	齬
齑	韲
齩	皻
齿	齲
龀	齴
龃	齟
龄	齡
龅	齙
龆	齠
龇	齜
龈	齦
龉	齬
龊	齪
龋	齲
龌	齷
龙	龍
龛	龕
龟	龜
