鰥	鳏
鰧	藤
鰨	鳎
鰩	鳐
鰭	鳍
鰱	鲢
鰲	鳌
鰵	鳘
鰷	鲦
鰹	鲣
鰻	鳗
鱗	鳞
鱘	鲟
鱝	鲼
鱞	鳔
鱟	鲎
鱢	臊
鱣	鳣
鱥	鳙
鱧	鳢
鱨	鳕
鱩	鳖
鱭	鲚
鱲	鳟
鱴	鳝
鱶	鳜
鱸	鲈
鱺	鲡
鴅	鸟
鴆	鸩
鴇	鸨
鴉	鸠鸦
鴌	凫
鴓	凤
鴔	鸣
鴕	鸵
鴖	鸢
鴛	鸳
鴝	鸲
鴟	鸱
鴣	鸪
鴦	鸯
鴨	鸭
鴬	莺
鴯	鸸
鴰	鸹
鴻	鸿
鴿	鸽
鵂	鸺
鵠	鹄
鵡	鹉
鵪	鹌
鵬	鹏
鵯	鹎
鵰	雕
鵱	鹃
鵲	鹊鹆
鵳	鹁
鵼	鹈
鵽	鹅
鶇	鸫
鶉	鹑
鶏	鸡
鶓	鹋
鶚	鹗
鷀	鹚
鷂	鹞
鷅	鹛
鷌	鸧
鷓	鹧
鷔	鹤
鷗	鸥
鷙	鸷
鷚	鹨
鷛	鹘鹱
鷜	鹣
鷥	鸶
鷦	鹪
鷯	鹩
鷲	鹫
鷳	鹇
鷸	鹬
鷺	鹭
鸞	鸾
鹯	鸬
鹷	鹦
鹸	鹳
鹹	碱
鹺	鹾鹂
鹽	盐
麐	麟
麕	麇
麗	丽
麞	獐
麤	粗
麥	麦
麩	麸
麽	么
點	点
黡	曲
黨	党
黱	黛
黲	黪
黷	黩
黽	黾
黿	鼋
鼁	黉
鼂	鼌
鼉	鼍
齙	龅
齜	呲鼹龇
齟	龃
齠	龆
齡	龄
齦	啃龈
齩	咬
齪	龊
齬	齐龉
齲	齿龋
齴	龀
齶	腭
齷	龌
龍	龙
龐	庞
龕	龛
龜	龟
